"[[0.0, 0.0], [202.65906342099376, 0.0], [202.65906342099376, 70.58892448409458], [0.0, 0.0]]","[[0.0, 0.0], [202.65906342099376, 0.0], [202.65906342099376, 70.58892448409458], [0.0, 0.0]]","[[67.55302114033125, -23.529641494698193], [270.212084561325, 47.05928298939638], [270.212084561325, 117.64820747349096], [67.55302114033125, 117.64820747349096], [-135.1060422806625, 47.05928298939638], [-135.1060422806625, -23.529641494698193]]"
"[[0.0, 0.0], [202.65906342099376, 0.0], [202.65906342099376, 70.58892448409458], [0.0, 0.0]]","[[0.0, 0.0], [364.23315840488476, 119.75826817406339], [0.0, 239.51653634812678], [0.0, 0.0]]","[[67.55302114033125, -23.529641494698193], [67.55302114033125, 47.05928298939638], [67.55302114033125, 215.9868948534286], [67.55302114033125, 286.57581933752317], [-296.68013726455354, 166.8175511634598], [-499.33920068554727, 96.2286266793652], [-135.1060422806625, -23.529641494698193]]"
"[[0.0, 0.0], [202.65906342099376, 0.0], [202.65906342099376, 70.58892448409458], [0.0, 0.0]]","[[0.0, 0.0], [187.60284872760693, 124.65852585232606], [0.0, 249.31705170465213], [0.0, 0.0]]","[[67.55302114033125, -23.529641494698193], [67.55302114033125, 47.05928298939638], [67.55302114033125, 225.78741020995395], [67.55302114033125, 296.3763346940485], [-135.1060422806625, 225.78741020995395], [-322.70889100826946, 101.12888435762788], [-135.1060422806625, -23.529641494698193]]"
"[[0.0, 0.0], [202.65906342099376, 0.0], [202.65906342099376, 70.58892448409458], [0.0, 0.0]]","[[0.0, 0.0], [477.4994279785688, 0.0], [477.4994279785688, 43.13228582423439], [0.0, 43.13228582423439]]","[[67.55302114033125, -23.529641494698193], [342.39338569790635, -23.529641494698193], [545.0524491189001, -23.529641494698193], [545.0524491189001, 19.602644329536194], [545.0524491189001, 47.05928298939638], [545.0524491189001, 90.19156881363077], [67.55302114033128, 90.19156881363077], [-135.10604228066248, 19.602644329536194], [-135.10604228066248, -23.529641494698193]]"
"[[0.0, 0.0], [202.65906342099376, 0.0], [202.65906342099376, 70.58892448409458], [0.0, 0.0]]","[[0.0, 0.0], [112.46331386314334, 142.25244174988293], [0.0, 284.50488349976587], [0.0, 0.0]]","[[67.55302114033125, -23.529641494698193], [67.55302114033125, 47.05928298939638], [67.55302114033125, 260.9752420050677], [67.55302114033125, 331.56416648916223], [-135.1060422806625, 260.9752420050676], [-247.56935614380583, 118.72280025518468], [-135.1060422806625, -23.529641494698193]]"
"[[0.0, 0.0], [202.65906342099376, 0.0], [202.65906342099376, 70.58892448409458], [0.0, 0.0]]","[[0.0, 0.0], [385.65073501071487, 295.55552699464903], [0.0, 295.55552699464903], [0.0, 0.0]]","[[67.55302114033125, -23.529641494698193], [250.54469273005236, -23.529641494698193], [453.2037561510461, -23.529641494698193], [453.2037561510461, 47.05928298939638], [453.2037561510461, 272.02588549995085], [453.2037561510461, 342.6148099840454], [250.5446927300523, 272.0258854999508], [-135.1060422806625, -23.529641494698193]]"
"[[0.0, 0.0], [202.65906342099376, 0.0], [202.65906342099376, 70.58892448409458], [0.0, 0.0]]","[[0.0, 0.0], [437.82893423781667, 0.0], [75.49666281964372, 309.843022826788], [0.0, 309.843022826788]]","[[-59.60937946101879, -23.529641494698193], [67.55302114033125, -23.529641494698193], [143.04968395997497, -23.529641494698193], [143.04968395997497, 47.05928298939638], [143.04968395997497, 286.3133813320898], [143.04968395997497, 356.9023058161844], [-294.77925027784164, 356.9023058161844], [-497.43831369883543, 286.3133813320898], [-135.1060422806625, -23.529641494698193]]"
"[[0.0, 0.0], [202.65906342099376, 0.0], [202.65906342099376, 70.58892448409458], [0.0, 0.0]]","[[0.0, 0.0], [337.855471937978, 0.0], [337.855471937978, 202.58360311935166], [0.0, 29.964590725710604]]","[[67.55302114033125, -23.529641494698193], [405.4084930783093, 149.0893708989429], [405.4084930783093, 179.05396162465348], [405.4084930783093, 219.67829538303747], [405.4084930783093, 249.6428861087481], [67.55302114033128, 249.6428861087481], [-135.10604228066248, 179.0539616246535], [-135.10604228066248, -23.529641494698193]]"
"[[0.0, 0.0], [202.65906342099376, 0.0], [202.65906342099376, 70.58892448409458], [0.0, 0.0]]","[[0.0, 0.0], [105.24869172273037, 0.0], [105.24869172273037, 208.90109767019257], [0.0, 0.0]]","[[67.55302114033125, -23.529641494698193], [172.8017128630616, 185.3714561754944], [172.8017128630616, 255.96038065958896], [67.55302114033125, 255.96038065958896], [-135.1060422806625, 185.3714561754944], [-135.1060422806625, -23.529641494698193]]"
"[[0.0, 0.0], [202.65906342099376, 0.0], [202.65906342099376, 70.58892448409458], [0.0, 0.0]]","[[0.0, 0.0], [436.8204375647625, 0.0], [436.8204375647625, 202.93447780165232], [0.0, 202.93447780165232]]","[[67.55302114033125, -23.529641494698193], [301.7143952841, -23.529641494698193], [504.3734587050938, -23.529641494698193], [504.3734587050938, 47.05928298939638], [504.3734587050938, 179.40483630695414], [504.3734587050938, 249.99376079104871], [67.55302114033128, 249.99376079104871], [-135.10604228066248, 179.40483630695414], [-135.10604228066248, -23.529641494698193]]"
