"[[0.0, 0.0], [429.58744483723655, 0.0], [136.1712582883214, 242.30662323811012], [0.0, 242.30662323811012]]","[[0.0, 0.0], [429.58744483723655, 0.0], [136.1712582883214, 242.30662323811012], [0.0, 242.30662323811012]]","[[-17.94948011648023, -100.20896291429973], [275.4667064324349, -100.20896291429973], [411.6379647207564, -100.20896291429973], [411.6379647207564, 142.09766032381037], [118.22177817184124, 384.4042835619205], [-17.949480116480203, 384.4042835619205], [-311.3656666653952, 384.4042835619205], [-447.5369249537166, 384.4042835619205], [-447.5369249537166, 142.09766032381037], [-154.12073840480164, -100.20896291429973]]"
"[[0.0, 0.0], [429.58744483723655, 0.0], [136.1712582883214, 242.30662323811012], [0.0, 242.30662323811012]]","[[0.0, 0.0], [348.5573211212066, 0.0], [348.5573211212066, 276.596736311613], [0.0, 276.596736311613]]","[[194.43658271640496, -100.20896291429973], [275.4667064324349, -100.20896291429973], [624.0240275536415, -100.20896291429973], [624.0240275536415, 176.38777339731325], [330.6078410047264, 418.69439663542335], [194.43658271640496, 418.69439663542335], [-17.94948011648023, 418.69439663542335], [-154.12073840480164, 418.69439663542335], [-154.12073840480164, 176.38777339731325], [-154.12073840480164, 142.09766032381037], [-154.12073840480164, -100.20896291429973]]"
"[[0.0, 0.0], [429.58744483723655, 0.0], [136.1712582883214, 242.30662323811012], [0.0, 242.30662323811012]]","[[0.0, 0.0], [77.12090300267056, 0.0], [77.12090300267056, 128.24489207276434], [0.0, 128.24489207276434]]","[[-76.99983540213108, -100.20896291429973], [275.4667064324349, -100.20896291429973], [352.5876094351055, -100.20896291429973], [352.5876094351055, 28.03592915846461], [59.171422886190356, 270.3425523965748], [-17.949480116480203, 270.3425523965748], [-76.99983540213108, 270.3425523965748], [-154.12073840480164, 270.3425523965748], [-154.12073840480164, 142.09766032381037], [-154.12073840480164, 28.03592915846464], [-154.12073840480164, -100.20896291429973]]"
"[[0.0, 0.0], [429.58744483723655, 0.0], [136.1712582883214, 242.30662323811012], [0.0, 242.30662323811012]]","[[0.0, 0.0], [258.8027255786346, 0.0], [129.4013627893173, 378.79396505628984], [0.0, 0.0]]","[[275.4667064324349, -100.20896291429973], [404.8680692217522, 278.5850021419901], [111.45188267283706, 520.8916253801002], [-24.71937561548438, 520.8916253801002], [-147.35084290579755, 520.8916253801002], [-283.52210119411893, 520.8916253801002], [-283.52210119411893, 278.5850021419901], [-154.12073840480164, -100.20896291429973]]"
"[[0.0, 0.0], [429.58744483723655, 0.0], [136.1712582883214, 242.30662323811012], [0.0, 242.30662323811012]]","[[0.0, 0.0], [423.03839914853364, 207.91567319337992], [0.0, 207.91567319337992], [0.0, 0.0]]","[[268.917660743732, -100.20896291429973], [275.4667064324349, -100.20896291429973], [698.5051055809686, -100.20896291429973], [698.5051055809686, 107.70671027908018], [405.08891903205347, 350.0133335171903], [268.9176607437321, 350.0133335171903], [-154.12073840480164, 142.09766032381037], [-154.12073840480164, -100.20896291429973]]"
"[[0.0, 0.0], [429.58744483723655, 0.0], [136.1712582883214, 242.30662323811012], [0.0, 242.30662323811012]]","[[0.0, 0.0], [79.74298827573152, 0.0], [79.74298827573152, 271.57010405680154], [0.0, 271.57010405680154]]","[[-74.37775012907012, -100.20896291429973], [275.4667064324349, -100.20896291429973], [355.20969470816647, -100.20896291429973], [355.20969470816647, 171.36114114250182], [61.79350815925133, 413.66776438061197], [-17.949480116480203, 413.66776438061197], [-74.37775012907011, 413.66776438061197], [-154.12073840480164, 413.66776438061197], [-154.12073840480164, 171.36114114250188], [-154.12073840480164, 142.09766032381037], [-154.12073840480164, -100.20896291429973]]"
"[[0.0, 0.0], [429.58744483723655, 0.0], [136.1712582883214, 242.30662323811012], [0.0, 242.30662323811012]]","[[0.0, 0.0], [91.41724021502175, 360.5486915824896], [0.0, 360.5486915824896], [0.0, 0.0]]","[[-62.70349818977989, -100.20896291429973], [275.4667064324349, -100.20896291429973], [366.8839466474567, -100.20896291429973], [366.8839466474567, 260.3397286681899], [73.46776009854156, 502.64635190629997], [-62.70349818977985, 502.64635190629997], [-154.1207384048016, 142.09766032381037], [-154.1207384048016, -100.20896291429976]]"
"[[0.0, 0.0], [429.58744483723655, 0.0], [136.1712582883214, 242.30662323811012], [0.0, 242.30662323811012]]","[[0.0, 0.0], [109.27633215047801, 0.0], [109.27633215047801, 361.44171602748213], [0.0, 68.83162946434265]]","[[275.4667064324349, -100.20896291429973], [384.74303858291296, 192.40112364883976], [384.74303858291296, 261.2327531131824], [91.32685203399782, 503.5393763512925], [-17.949480116480203, 503.5393763512925], [-44.844406254323616, 503.5393763512925], [-154.12073840480164, 503.5393763512925], [-154.12073840480164, 261.2327531131824], [-154.12073840480164, 142.09766032381037], [-154.12073840480164, -100.20896291429973]]"
"[[0.0, 0.0], [429.58744483723655, 0.0], [136.1712582883214, 242.30662323811012], [0.0, 242.30662323811012]]","[[0.0, 0.0], [240.21581650874123, 0.0], [240.21581650874123, 458.8458595091404], [0.0, 0.0]]","[[275.4667064324349, -100.20896291429973], [515.6825229411761, 358.63689659484066], [222.26633639226097, 600.9435198329508], [86.09507810393953, 600.9435198329508], [-17.94948011648023, 600.9435198329508], [-154.12073840480164, 600.9435198329508], [-154.12073840480164, 358.63689659484066], [-154.12073840480164, 142.09766032381037], [-154.12073840480164, -100.20896291429973]]"
"[[0.0, 0.0], [429.58744483723655, 0.0], [136.1712582883214, 242.30662323811012], [0.0, 242.30662323811012]]","[[0.0, 0.0], [466.03320846512355, 0.0], [466.03320846512355, 328.4041493488974], [0.0, 0.0]]","[[275.4667064324349, -100.20896291429973], [741.4999148975585, 228.1951864345977], [448.0837283486434, 470.50180967270785], [311.9124700603219, 470.50180967270785], [-17.949480116480203, 470.50180967270785], [-154.1207384048016, 470.50180967270785], [-154.1207384048016, 228.19518643459776], [-154.1207384048016, 142.09766032381037], [-154.1207384048016, -100.20896291429973]]"
