"[[0.0, 0.0], [327.2340504101139, 0.0], [163.61702520505696, 183.02369430135784], [0.0, 0.0]]","[[0.0, 0.0], [327.2340504101139, 0.0], [163.61702520505696, 183.02369430135784], [0.0, 0.0]]","[[163.61702520505696, -61.00789810045261], [327.2340504101139, 122.01579620090523], [163.61702520505696, 305.03949050226305], [-163.61702520505696, 305.03949050226305], [-327.2340504101139, 122.01579620090523], [-163.61702520505696, -61.00789810045261]]"
"[[0.0, 0.0], [327.2340504101139, 0.0], [163.61702520505696, 183.02369430135784], [0.0, 0.0]]","[[0.0, 0.0], [444.91191823894343, 0.0], [444.91191823894343, 358.8853198493303], [0.0, 96.19146247504939]]","[[163.61702520505696, -61.00789810045261], [608.5289434440003, 201.6859592738283], [608.5289434440003, 297.8774217488777], [444.9119182389434, 480.9011160502355], [0.0, 480.9011160502355], [-163.61702520505696, 297.8774217488776], [-163.61702520505696, -61.00789810045261]]"
"[[0.0, 0.0], [327.2340504101139, 0.0], [163.61702520505696, 183.02369430135784], [0.0, 0.0]]","[[0.0, 0.0], [194.17842729700322, 0.0], [68.06909329344523, 467.3868102660129], [0.0, 467.3868102660129]]","[[-95.54793191161173, -61.00789810045261], [163.61702520505696, -61.00789810045261], [231.6861184985022, -61.00789810045261], [231.6861184985022, 406.3789121655603], [68.06909329344523, 589.4026064669181], [-126.10933400355805, 589.4026064669181], [-289.726359208615, 406.3789121655602], [-163.61702520505696, -61.00789810045261]]"
"[[0.0, 0.0], [327.2340504101139, 0.0], [163.61702520505696, 183.02369430135784], [0.0, 0.0]]","[[0.0, 0.0], [92.56642137071493, 0.0], [92.56642137071493, 248.89578776523766], [0.0, 248.89578776523766]]","[[-71.05060383434203, -61.00789810045261], [163.61702520505696, -61.00789810045261], [256.1834465757719, -61.00789810045261], [256.1834465757719, 187.88788966478506], [92.56642137071492, 370.91158396614287], [0.0, 370.91158396614287], [-163.61702520505696, 187.88788966478506], [-163.61702520505696, -61.00789810045261]]"
"[[0.0, 0.0], [327.2340504101139, 0.0], [163.61702520505696, 183.02369430135784], [0.0, 0.0]]","[[0.0, 0.0], [499.384603517256, 0.0], [171.51750621172033, 378.0232954790539], [0.0, 378.0232954790539]]","[[7.9004810066633695, -61.00789810045261], [163.61702520505696, -61.00789810045261], [335.1345314167773, -61.00789810045261], [335.1345314167773, 317.0153973786013], [171.51750621172033, 500.03909167995914], [-327.86709730553565, 500.03909167995914], [-491.4841225105926, 317.0153973786013], [-163.61702520505696, -61.00789810045261]]"
"[[0.0, 0.0], [327.2340504101139, 0.0], [163.61702520505696, 183.02369430135784], [0.0, 0.0]]","[[0.0, 0.0], [308.5077250232877, 0.0], [308.5077250232877, 264.9776901838996], [0.0, 460.87454480387294]]","[[163.61702520505696, -61.00789810045261], [163.61702520505696, 399.8666467034203], [0.0, 582.8903410047782], [-308.5077250232878, 582.8903410047782], [-472.12475022834474, 399.8666467034203], [-472.12475022834474, 134.88895651952078], [-163.61702520505696, -61.00789810045261]]"
"[[0.0, 0.0], [327.2340504101139, 0.0], [163.61702520505696, 183.02369430135784], [0.0, 0.0]]","[[0.0, 0.0], [178.4470293519508, 127.9769511929803], [0.0, 255.9539023859606], [0.0, 0.0]]","[[163.61702520505696, -61.00789810045261], [163.61702520505696, 194.94600428550797], [0.0, 377.9696985868658], [-178.4470293519508, 249.99274739388545], [-342.06405455700775, 66.96905309252763], [-163.61702520505696, -61.00789810045261]]"
"[[0.0, 0.0], [327.2340504101139, 0.0], [163.61702520505696, 183.02369430135784], [0.0, 0.0]]","[[0.0, 0.0], [370.71003607207643, 179.47646360164066], [0.0, 179.47646360164066], [0.0, 0.0]]","[[163.61702520505696, -61.00789810045261], [207.09301086701947, -61.00789810045261], [534.3270612771335, -61.00789810045261], [534.3270612771335, 118.46856550118805], [370.7100360720765, 301.49225980254585], [0.0, 122.01579620090523], [-163.61702520505696, -61.00789810045261]]"
"[[0.0, 0.0], [327.2340504101139, 0.0], [163.61702520505696, 183.02369430135784], [0.0, 0.0]]","[[0.0, 0.0], [100.34232265627735, 0.0], [100.34232265627735, 382.3372951668765], [0.0, 382.3372951668765]]","[[-63.274702548779615, -61.00789810045261], [163.61702520505696, -61.00789810045261], [263.9593478613343, -61.00789810045261], [263.9593478613343, 321.3293970664239], [100.34232265627736, 504.35309136778176], [0.0, 504.35309136778176], [-163.61702520505696, 321.3293970664239], [-163.61702520505696, -61.00789810045261]]"
"[[0.0, 0.0], [327.2340504101139, 0.0], [163.61702520505696, 183.02369430135784], [0.0, 0.0]]","[[0.0, 0.0], [410.06699605590325, 497.59105714743976], [0.0, 497.59105714743976], [0.0, 0.0]]","[[163.61702520505696, -61.00789810045261], [246.44997085084628, -61.00789810045261], [573.6840212609602, -61.00789810045261], [573.6840212609602, 436.58315904698713], [410.06699605590325, 619.606853348345], [246.44997085084628, 436.58315904698713], [-163.61702520505696, -61.00789810045261]]"
