"[[0.0, 0.0], [471.4761186910471, 0.0], [471.4761186910471, 108.47533416998279], [0.0, 108.47533416998279]]","[[0.0, 0.0], [471.4761186910471, 0.0], [471.4761186910471, 108.47533416998279], [0.0, 108.47533416998279]]","[[235.73805934552354, -54.2376670849914], [707.2141780365706, -54.2376670849914], [707.2141780365706, 54.237667084991386], [707.2141780365706, 162.7130012549742], [235.73805934552354, 162.7130012549742], [-235.73805934552354, 162.7130012549742], [-235.73805934552354, 54.237667084991386], [-235.73805934552354, -54.2376670849914]]"
"[[0.0, 0.0], [471.4761186910471, 0.0], [471.4761186910471, 108.47533416998279], [0.0, 108.47533416998279]]","[[0.0, 0.0], [62.08321317347407, 84.35319433709047], [0.0, 168.70638867418094], [0.0, 0.0]]","[[235.73805934552354, -54.2376670849914], [235.73805934552354, 54.237667084991386], [235.73805934552354, 114.46872158918954], [235.73805934552354, 222.94405575917233], [-235.73805934552354, 222.94405575917233], [-297.8212725189976, 138.59086142208184], [-297.8212725189976, 30.11552725209907], [-235.73805934552354, -54.2376670849914]]"
"[[0.0, 0.0], [471.4761186910471, 0.0], [471.4761186910471, 108.47533416998279], [0.0, 108.47533416998279]]","[[0.0, 0.0], [268.42206807918615, 136.73639927456668], [0.0, 273.47279854913336], [0.0, 0.0]]","[[235.73805934552354, -54.2376670849914], [235.73805934552354, 54.237667084991386], [235.73805934552354, 219.23513146414194], [235.73805934552354, 327.7104656341247], [-235.73805934552354, 327.7104656341247], [-504.1601274247097, 190.97406635955804], [-504.1601274247097, 82.49873218957528], [-235.73805934552354, -54.2376670849914]]"
"[[0.0, 0.0], [471.4761186910471, 0.0], [471.4761186910471, 108.47533416998279], [0.0, 108.47533416998279]]","[[0.0, 0.0], [437.02299404680747, 0.0], [374.8274245456144, 207.64487741181162], [0.0, 207.64487741181162]]","[[139.08936520009087, -54.2376670849914], [235.73805934552354, -54.2376670849914], [610.5654838911379, -54.2376670849914], [610.5654838911379, 54.237667084991386], [610.5654838911379, 153.40721032682023], [610.5654838911379, 261.882544496803], [173.54248984433036, 261.882544496803], [139.0893652000908, 261.882544496803], [-297.9336288467167, 261.882544496803], [-297.9336288467167, 153.40721032682023], [-235.73805934552354, -54.2376670849914]]"
"[[0.0, 0.0], [471.4761186910471, 0.0], [471.4761186910471, 108.47533416998279], [0.0, 108.47533416998279]]","[[0.0, 0.0], [167.8635275552671, 0.0], [167.8635275552671, 75.32737752826881], [0.0, 0.0]]","[[235.73805934552354, -54.2376670849914], [403.6015869007906, 21.08971044327741], [403.6015869007906, 129.56504461326017], [235.73805934552354, 129.56504461326017], [-67.87453179025647, 129.56504461326017], [-235.73805934552354, 129.56504461326017], [-235.73805934552354, 54.237667084991386], [-235.73805934552354, 21.089710443277397], [-235.73805934552354, -54.2376670849914]]"
"[[0.0, 0.0], [471.4761186910471, 0.0], [471.4761186910471, 108.47533416998279], [0.0, 108.47533416998279]]","[[0.0, 0.0], [324.4154156914105, 48.45593826398229], [0.0, 48.45593826398229], [0.0, 0.0]]","[[88.67735634588695, -54.2376670849914], [235.73805934552354, -54.2376670849914], [560.1534750369341, -54.2376670849914], [560.1534750369341, -5.781728821009111], [560.1534750369341, 54.237667084991386], [560.1534750369341, 102.69360534897369], [88.677356345887, 102.69360534897369], [-235.73805934552354, 54.237667084991386], [-235.73805934552354, -54.2376670849914]]"
"[[0.0, 0.0], [471.4761186910471, 0.0], [471.4761186910471, 108.47533416998279], [0.0, 108.47533416998279]]","[[0.0, 0.0], [147.60410531754465, 0.0], [437.25901854859535, 477.3886094367206], [0.0, 477.3886094367206]]","[[201.5209592030718, -54.2376670849914], [235.73805934552354, -54.2376670849914], [672.9970778941189, -54.2376670849914], [672.9970778941189, 54.237667084991386], [672.9970778941189, 423.1509423517292], [672.9970778941189, 531.626276521712], [525.3929725765743, 531.626276521712], [201.5209592030718, 531.626276521712], [53.91685388552719, 531.626276521712], [-235.73805934552354, 54.23766708499137], [-235.73805934552354, -54.237667084991415]]"
"[[0.0, 0.0], [471.4761186910471, 0.0], [471.4761186910471, 108.47533416998279], [0.0, 108.47533416998279]]","[[0.0, 0.0], [469.9257586427957, 0.0], [469.9257586427957, 217.05356385614965], [0.0, 217.05356385614965]]","[[234.18769929727216, -54.2376670849914], [235.73805934552354, -54.2376670849914], [705.6638179883192, -54.2376670849914], [705.6638179883192, 54.237667084991386], [705.6638179883192, 162.81589677115824], [705.6638179883192, 271.291230941141], [235.73805934552354, 271.291230941141], [234.18769929727216, 271.291230941141], [-235.73805934552354, 271.291230941141], [-235.73805934552354, 162.81589677115824], [-235.73805934552354, 54.237667084991386], [-235.73805934552354, -54.2376670849914]]"
"[[0.0, 0.0], [471.4761186910471, 0.0], [471.4761186910471, 108.47533416998279], [0.0, 108.47533416998279]]","[[0.0, 0.0], [175.77706460679596, 0.0], [175.77706460679596, 101.6277147225098], [0.0, 0.0]]","[[235.73805934552354, -54.2376670849914], [411.5151239523195, 47.39004763751839], [411.5151239523195, 155.8653818075012], [235.73805934552354, 155.8653818075012], [-59.96099473872755, 155.8653818075012], [-235.73805934552354, 155.8653818075012], [-235.73805934552354, 54.237667084991386], [-235.73805934552354, 47.39004763751839], [-235.73805934552354, -54.2376670849914]]"
"[[0.0, 0.0], [471.4761186910471, 0.0], [471.4761186910471, 108.47533416998279], [0.0, 108.47533416998279]]","[[0.0, 0.0], [428.4599876185526, 0.0], [428.4599876185526, 188.35235292325623], [0.0, 188.35235292325623]]","[[192.72192827302905, -54.2376670849914], [235.73805934552354, -54.2376670849914], [664.1980469640761, -54.2376670849914], [664.1980469640761, 54.237667084991386], [664.1980469640761, 134.11468583826485], [664.1980469640761, 242.59002000824762], [235.73805934552354, 242.59002000824762], [192.721928273029, 242.59002000824762], [-235.73805934552354, 242.59002000824762], [-235.73805934552354, 134.11468583826485], [-235.73805934552354, 54.237667084991386], [-235.73805934552354, -54.2376670849914]]"
