"[[0.0, 0.0], [497.151742704816, 224.64005794561055], [0.0, 449.2801158912211], [0.0, 0.0]]","[[0.0, 0.0], [497.151742704816, 224.64005794561055], [0.0, 449.2801158912211], [0.0, 0.0]]","[[331.434495136544, 2.842170943040401e-14], [331.434495136544, 449.2801158912211], [-165.717247568272, 673.9201738368317], [-662.868990273088, 449.2801158912212], [-662.868990273088, 1.1368683772161603e-13], [-165.717247568272, -224.64005794561052]]"
"[[0.0, 0.0], [497.151742704816, 224.64005794561055], [0.0, 449.2801158912211], [0.0, 0.0]]","[[0.0, 0.0], [335.98470704676083, 0.0], [377.4132911682172, 379.26949437830893], [0.0, 379.26949437830893]]","[[211.6960435999452, -224.64005794561052], [708.8477863047611, 2.842170943040401e-14], [708.8477863047611, 379.26949437830893], [211.69604359994514, 603.9095523239196], [-124.28866344681569, 603.9095523239196], [-165.717247568272, 224.64005794561058], [-165.717247568272, -224.64005794561052]]"
"[[0.0, 0.0], [497.151742704816, 224.64005794561055], [0.0, 449.2801158912211], [0.0, 0.0]]","[[0.0, 0.0], [186.10064790057405, 0.0], [186.10064790057405, 305.22061229093765], [0.0, 34.59899010907699]]","[[331.434495136544, 2.842170943040401e-14], [517.535143037118, 270.6216221818607], [517.535143037118, 305.2206122909377], [20.383400332302017, 529.8606702365482], [-165.717247568272, 529.8606702365482], [-165.717247568272, 224.64005794561058], [-165.717247568272, 80.58055434532719], [-165.717247568272, -224.64005794561052]]"
"[[0.0, 0.0], [497.151742704816, 224.64005794561055], [0.0, 449.2801158912211], [0.0, 0.0]]","[[0.0, 0.0], [288.95275097268654, 0.0], [288.95275097268654, 342.27013311173], [0.0, 168.51631506271104]]","[[331.434495136544, 2.842170943040401e-14], [620.3872461092305, 173.753818049019], [620.3872461092305, 342.2701331117301], [123.23550340441454, 566.9101910573406], [-165.717247568272, 566.9101910573406], [-165.717247568272, 224.64005794561058], [-165.717247568272, 117.63007516611958], [-165.717247568272, -224.64005794561052]]"
"[[0.0, 0.0], [497.151742704816, 224.64005794561055], [0.0, 449.2801158912211], [0.0, 0.0]]","[[0.0, 0.0], [340.7399839060099, 0.0], [340.7399839060099, 86.3134399770556], [0.0, 0.0]]","[[175.0227363377379, -138.32661796855493], [672.1744790425539, 86.31343997705562], [175.0227363377379, 310.95349792266614], [-165.717247568272, 310.95349792266614], [-165.717247568272, 224.64005794561058], [-165.717247568272, -138.32661796855496], [-165.717247568272, -224.64005794561052]]"
"[[0.0, 0.0], [497.151742704816, 224.64005794561055], [0.0, 449.2801158912211], [0.0, 0.0]]","[[0.0, 0.0], [157.4096496975152, 0.0], [157.4096496975152, 71.65323021805594], [0.0, 71.65323021805594]]","[[-8.307597870756808, -224.64005794561052], [488.8441448340592, 2.842170943040401e-14], [488.8441448340592, 71.65323021805597], [-8.307597870756808, 296.29328816366655], [-165.717247568272, 296.29328816366655], [-165.717247568272, 224.64005794561058], [-165.717247568272, -152.98682772755456], [-165.717247568272, -224.64005794561052]]"
"[[0.0, 0.0], [497.151742704816, 224.64005794561055], [0.0, 449.2801158912211], [0.0, 0.0]]","[[0.0, 0.0], [180.778863342641, 36.29559070257833], [0.0, 36.29559070257833], [0.0, 0.0]]","[[15.061615774368988, -224.64005794561052], [512.213358479185, 2.842170943040401e-14], [512.213358479185, 36.29559070257835], [15.061615774368988, 260.9356486481889], [-165.717247568272, 224.64005794561058], [-165.717247568272, -224.64005794561052]]"
"[[0.0, 0.0], [497.151742704816, 224.64005794561055], [0.0, 449.2801158912211], [0.0, 0.0]]","[[0.0, 0.0], [434.7674003983314, 88.52052454344987], [0.0, 177.04104908689973], [0.0, 0.0]]","[[331.434495136544, 2.842170943040401e-14], [331.434495136544, 177.04104908689976], [-165.717247568272, 401.6811070325103], [-600.4846479666035, 313.16058248906035], [-600.4846479666035, -136.11953340216076], [-165.717247568272, -224.64005794561052]]"
"[[0.0, 0.0], [497.151742704816, 224.64005794561055], [0.0, 449.2801158912211], [0.0, 0.0]]","[[0.0, 0.0], [218.36079348304003, 0.0], [109.18039674152001, 368.1006799280001], [0.0, 0.0]]","[[331.434495136544, 2.842170943040401e-14], [440.614891878064, 368.10067992800015], [-56.536850826752016, 592.7407378736107], [-274.897644309792, 592.7407378736107], [-274.897644309792, 143.46062198238963], [-165.717247568272, -224.64005794561052]]"
"[[0.0, 0.0], [497.151742704816, 224.64005794561055], [0.0, 449.2801158912211], [0.0, 0.0]]","[[0.0, 0.0], [215.2616372906895, 0.0], [309.1517064862872, 252.61048389485575], [0.0, 252.61048389485575]]","[[143.4344589180152, -224.64005794561052], [640.5862016228313, 2.842170943040401e-14], [640.5862016228313, 252.6104838948558], [143.43445891801525, 477.2505418404664], [-71.82717837267421, 477.2505418404664], [-165.717247568272, 224.64005794561058], [-165.717247568272, -224.64005794561052]]"
"[[0.0, 0.0], [335.98470704676083, 0.0], [377.4132911682172, 379.26949437830893], [0.0, 379.26949437830893]]","[[0.0, 0.0], [497.151742704816, 224.64005794561055], [0.0, 449.2801158912211], [0.0, 0.0]]","[[157.43472010885827, -193.30558221435993], [198.86330423031464, 185.963912163949], [198.86330423031464, 635.2440280551701], [-178.54998693790256, 635.2440280551701], [-675.7017296427185, 410.60397010955967], [-675.7017296427185, 31.334475731250706], [-178.54998693790256, -193.30558221435993]]"
"[[0.0, 0.0], [335.98470704676083, 0.0], [377.4132911682172, 379.26949437830893], [0.0, 379.26949437830893]]","[[0.0, 0.0], [335.98470704676083, 0.0], [377.4132911682172, 379.26949437830893], [0.0, 379.26949437830893]]","[[157.43472010885827, -193.30558221435993], [198.86330423031464, -193.30558221435993], [534.8480112770756, -193.30558221435993], [576.276595398532, 185.963912163949], [576.276595398532, 565.233406542258], [240.29188835177106, 565.233406542258], [198.86330423031475, 565.233406542258], [-137.12140281644614, 565.233406542258], [-178.54998693790256, 185.963912163949], [-178.54998693790256, -193.30558221435993]]"
"[[0.0, 0.0], [335.98470704676083, 0.0], [377.4132911682172, 379.26949437830893], [0.0, 379.26949437830893]]","[[0.0, 0.0], [186.10064790057405, 0.0], [186.10064790057405, 305.22061229093765], [0.0, 34.59899010907699]]","[[157.43472010885827, -193.30558221435993], [343.5353680094323, 77.3160399675007], [384.96395213088863, 456.5855343458097], [384.96395213088863, 491.18452445488674], [198.86330423031464, 491.18452445488674], [7.550660962671401, 491.18452445488674], [-178.54998693790256, 491.18452445488674], [-178.54998693790256, 185.963912163949], [-178.54998693790256, 111.91503007657778], [-178.54998693790256, -193.30558221435993]]"
"[[0.0, 0.0], [335.98470704676083, 0.0], [377.4132911682172, 379.26949437830893], [0.0, 379.26949437830893]]","[[0.0, 0.0], [288.95275097268654, 0.0], [288.95275097268654, 342.27013311173], [0.0, 168.51631506271104]]","[[157.43472010885827, -193.30558221435993], [446.38747108154485, -19.551764165340984], [487.81605520300127, 359.71773021296804], [487.81605520300127, 528.2340452756791], [198.86330423031464, 528.2340452756791], [110.40276403478404, 528.2340452756791], [-178.54998693790256, 528.2340452756791], [-178.54998693790256, 185.963912163949], [-178.54998693790256, 148.96455089737017], [-178.54998693790256, -193.30558221435993]]"
"[[0.0, 0.0], [335.98470704676083, 0.0], [377.4132911682172, 379.26949437830893], [0.0, 379.26949437830893]]","[[0.0, 0.0], [340.7399839060099, 0.0], [340.7399839060099, 86.3134399770556], [0.0, 0.0]]","[[157.43472010885827, -193.30558221435993], [498.1747040148682, -106.99214223730434], [539.6032881363246, 272.2773521410046], [198.86330423031464, 272.2773521410046], [162.1899969681074, 272.2773521410046], [-178.54998693790256, 272.2773521410046], [-178.54998693790256, 185.963912163949], [-178.54998693790256, -106.99214223730436], [-178.54998693790256, -193.30558221435993]]"
"[[0.0, 0.0], [335.98470704676083, 0.0], [377.4132911682172, 379.26949437830893], [0.0, 379.26949437830893]]","[[0.0, 0.0], [157.4096496975152, 0.0], [157.4096496975152, 71.65323021805594], [0.0, 71.65323021805594]]","[[-21.140337240387368, -193.30558221435993], [157.43472010885827, -193.30558221435993], [314.8443698063735, -193.30558221435993], [356.2729539278298, 185.963912163949], [356.2729539278298, 257.617142382005], [198.86330423031464, 257.617142382005], [-21.140337240387424, 257.617142382005], [-178.54998693790256, 257.617142382005], [-178.54998693790256, 185.963912163949], [-178.54998693790256, -121.65235199630396], [-178.54998693790256, -193.30558221435993]]"
"[[0.0, 0.0], [335.98470704676083, 0.0], [377.4132911682172, 379.26949437830893], [0.0, 379.26949437830893]]","[[0.0, 0.0], [180.778863342641, 36.29559070257833], [0.0, 36.29559070257833], [0.0, 0.0]]","[[2.228876404738429, -193.30558221435993], [157.43472010885827, -193.30558221435993], [338.2135834514993, -193.30558221435993], [379.6421675729557, 185.963912163949], [379.6421675729557, 222.25950286652736], [2.228876404738486, 222.25950286652736], [-178.54998693790256, 185.963912163949], [-178.54998693790256, -193.30558221435993]]"
"[[0.0, 0.0], [335.98470704676083, 0.0], [377.4132911682172, 379.26949437830893], [0.0, 379.26949437830893]]","[[0.0, 0.0], [434.7674003983314, 88.52052454344987], [0.0, 177.04104908689973], [0.0, 0.0]]","[[157.43472010885827, -193.30558221435993], [198.86330423031464, 185.963912163949], [198.86330423031464, 363.00496125084874], [-178.54998693790256, 363.00496125084874], [-613.317387336234, 274.4844367073988], [-613.317387336234, -104.7850576709101], [-178.54998693790256, -193.30558221435993]]"
"[[0.0, 0.0], [335.98470704676083, 0.0], [377.4132911682172, 379.26949437830893], [0.0, 379.26949437830893]]","[[0.0, 0.0], [218.36079348304003, 0.0], [109.18039674152001, 368.1006799280001], [0.0, 0.0]]","[[157.43472010885827, -193.30558221435993], [266.6151168503783, 174.79509771364016], [308.0437009718346, 554.0645920919492], [89.6829074887946, 554.0645920919492], [-69.36959019638257, 554.0645920919492], [-287.73038367942263, 554.0645920919492], [-287.73038367942263, 174.79509771364022], [-178.54998693790256, -193.30558221435993]]"
"[[0.0, 0.0], [335.98470704676083, 0.0], [377.4132911682172, 379.26949437830893], [0.0, 379.26949437830893]]","[[0.0, 0.0], [215.2616372906895, 0.0], [309.1517064862872, 252.61048389485575], [0.0, 252.61048389485575]]","[[130.60171954838464, -193.30558221435993], [157.43472010885827, -193.30558221435993], [466.58642659514544, -193.30558221435993], [508.01501071660186, 185.963912163949], [508.01501071660186, 438.5743960588047], [292.7533734259124, 438.5743960588047], [130.60171954838464, 438.5743960588047], [-84.65991774230477, 438.5743960588047], [-178.54998693790256, 185.963912163949], [-178.54998693790256, -193.30558221435993]]"
"[[0.0, 0.0], [186.10064790057405, 0.0], [186.10064790057405, 305.22061229093765], [0.0, 34.59899010907699]]","[[0.0, 0.0], [497.151742704816, 224.64005794561055], [0.0, 449.2801158912211], [0.0, 0.0]]","[[68.34954209021812, -102.91444488838093], [68.34954209021812, 202.30616740255672], [68.34954209021812, 346.36567100284014], [68.34954209021812, 651.5862832937779], [-428.8022006145979, 426.94622534816733], [-614.902848515172, 156.32460316630667], [-614.902848515172, 121.72561305722968], [-117.75110581035592, -102.9144448883809]]"
"[[0.0, 0.0], [186.10064790057405, 0.0], [186.10064790057405, 305.22061229093765], [0.0, 34.59899010907699]]","[[0.0, 0.0], [335.98470704676083, 0.0], [377.4132911682172, 379.26949437830893], [0.0, 379.26949437830893]]","[[68.34954209021812, -102.91444488838093], [259.6621853578613, -102.91444488838093], [445.76283325843536, -102.91444488838093], [445.76283325843536, 202.30616740255672], [445.76283325843536, 276.355049489928], [445.76283325843536, 581.5756617808657], [109.77812621167452, 581.5756617808657], [-76.32252168889953, 310.9540395990051], [-117.75110581035595, -68.3154547793039], [-117.75110581035595, -102.9144448883809]]"
"[[0.0, 0.0], [186.10064790057405, 0.0], [186.10064790057405, 305.22061229093765], [0.0, 34.59899010907699]]","[[0.0, 0.0], [186.10064790057405, 0.0], [186.10064790057405, 305.22061229093765], [0.0, 34.59899010907699]]","[[68.34954209021812, -102.91444488838093], [254.45018999079218, 167.7071772934797], [254.45018999079218, 202.30616740255672], [254.45018999079218, 472.9277895844174], [254.45018999079218, 507.5267796934944], [68.34954209021812, 507.5267796934944], [-117.75110581035592, 236.90515751163375], [-117.75110581035592, 202.30616740255672], [-117.75110581035592, -68.3154547793039], [-117.75110581035592, -102.91444488838093]]"
"[[0.0, 0.0], [186.10064790057405, 0.0], [186.10064790057405, 305.22061229093765], [0.0, 34.59899010907699]]","[[0.0, 0.0], [288.95275097268654, 0.0], [288.95275097268654, 342.27013311173], [0.0, 168.51631506271104]]","[[68.34954209021812, -102.91444488838093], [357.30229306290465, 70.83937316063802], [357.30229306290465, 239.35568822334906], [357.30229306290465, 376.0599854515757], [357.30229306290465, 544.5763005142868], [68.3495420902181, 544.5763005142868], [-117.75110581035595, 273.95467833242617], [-117.75110581035595, -68.3154547793039], [-117.75110581035592, -102.91444488838093]]"
"[[0.0, 0.0], [186.10064790057405, 0.0], [186.10064790057405, 305.22061229093765], [0.0, 34.59899010907699]]","[[0.0, 0.0], [340.7399839060099, 0.0], [340.7399839060099, 86.3134399770556], [0.0, 0.0]]","[[68.34954209021812, -102.91444488838093], [409.089525996228, -16.601004911325333], [409.089525996228, 288.6196073796124], [68.3495420902181, 288.6196073796124], [-117.75110581035595, 17.997985197751717], [-117.75110581035595, -68.3154547793039], [-117.75110581035592, -102.91444488838093]]"
"[[0.0, 0.0], [186.10064790057405, 0.0], [186.10064790057405, 305.22061229093765], [0.0, 34.59899010907699]]","[[0.0, 0.0], [157.4096496975152, 0.0], [157.4096496975152, 71.65323021805594], [0.0, 71.65323021805594]]","[[39.65854388715927, -102.91444488838093], [68.34954209021812, -102.91444488838093], [225.7591917877333, -102.91444488838093], [225.7591917877333, -31.26121467032499], [225.7591917877333, 202.30616740255672], [225.7591917877333, 273.95939762061266], [68.34954209021812, 273.95939762061266], [-117.75110581035592, 3.337775438752004], [-117.75110581035592, -31.261214670325018], [-117.75110581035592, -68.31545477930393], [-117.75110581035592, -102.91444488838093]]"
"[[0.0, 0.0], [186.10064790057405, 0.0], [186.10064790057405, 305.22061229093765], [0.0, 34.59899010907699]]","[[0.0, 0.0], [180.778863342641, 36.29559070257833], [0.0, 36.29559070257833], [0.0, 0.0]]","[[63.027757532285065, -102.91444488838093], [68.34954209021812, -102.91444488838093], [249.1284054328591, -102.91444488838093], [249.1284054328591, -66.6188541858026], [249.1284054328591, 202.30616740255672], [249.1284054328591, 238.60175810513508], [68.34954209021812, 202.30616740255672], [-117.75110581035592, -68.3154547793039], [-117.75110581035592, -102.9144448883809]]"
"[[0.0, 0.0], [186.10064790057405, 0.0], [186.10064790057405, 305.22061229093765], [0.0, 34.59899010907699]]","[[0.0, 0.0], [434.7674003983314, 88.52052454344987], [0.0, 177.04104908689973], [0.0, 0.0]]","[[68.34954209021812, -102.91444488838093], [68.34954209021812, 74.1266041985188], [68.34954209021812, 202.30616740255672], [68.34954209021812, 379.3472164894565], [-366.41785830811335, 290.8266919460067], [-552.5185062086874, 20.20506976414603], [-552.5185062086874, -14.393920344930962], [-117.75110581035592, -102.9144448883809]]"
"[[0.0, 0.0], [186.10064790057405, 0.0], [186.10064790057405, 305.22061229093765], [0.0, 34.59899010907699]]","[[0.0, 0.0], [218.36079348304003, 0.0], [109.18039674152001, 368.1006799280001], [0.0, 0.0]]","[[68.34954209021812, -102.91444488838093], [177.52993883173815, 265.1862350396192], [177.52993883173815, 570.4068473305568], [-40.83085465130192, 570.4068473305568], [-226.93150255187595, 299.7852251486962], [-226.93150255187595, 265.1862350396192], [-117.75110581035592, -102.91444488838093]]"
"[[0.0, 0.0], [186.10064790057405, 0.0], [186.10064790057405, 305.22061229093765], [0.0, 34.59899010907699]]","[[0.0, 0.0], [215.2616372906895, 0.0], [309.1517064862872, 252.61048389485575], [0.0, 252.61048389485575]]","[[68.34954209021812, -102.91444488838093], [191.4006006759313, -102.91444488838093], [377.50124857650536, -102.91444488838093], [377.50124857650536, 149.69603900647482], [377.50124857650536, 202.30616740255672], [377.50124857650536, 454.9166512974125], [162.2396112858159, 454.9166512974125], [-23.861036614758163, 184.29502911555184], [-117.75110581035592, -68.3154547793039], [-117.75110581035592, -102.9144448883809]]"
"[[0.0, 0.0], [288.95275097268654, 0.0], [288.95275097268654, 342.27013311173], [0.0, 168.51631506271104]]","[[0.0, 0.0], [497.151742704816, 224.64005794561055], [0.0, 449.2801158912211], [0.0, 0.0]]","[[128.09423774015767, -132.6220868342513], [128.09423774015767, 209.6480462774787], [128.09423774015767, 316.6580290569698], [128.09423774015767, 658.9281621686998], [-369.05750496465834, 434.28810422308936], [-658.0102559373449, 260.5342861740704], [-658.0102559373449, 92.01797111135934], [-160.85851323252888, -132.6220868342513]]"
"[[0.0, 0.0], [288.95275097268654, 0.0], [288.95275097268654, 342.27013311173], [0.0, 168.51631506271104]]","[[0.0, 0.0], [335.98470704676083, 0.0], [377.4132911682172, 379.26949437830893], [0.0, 379.26949437830893]]","[[128.09423774015767, -132.6220868342513], [216.55477793568832, -132.6220868342513], [505.5075289083749, -132.6220868342513], [505.5075289083749, 209.6480462774787], [505.5075289083749, 246.64740754405764], [505.5075289083749, 588.9175406557877], [169.5228218616141, 588.9175406557877], [-119.42992911107245, 415.1637226067687], [-160.85851323252888, 35.89422822845975], [-160.85851323252888, -132.6220868342513]]"
"[[0.0, 0.0], [288.95275097268654, 0.0], [288.95275097268654, 342.27013311173], [0.0, 168.51631506271104]]","[[0.0, 0.0], [186.10064790057405, 0.0], [186.10064790057405, 305.22061229093765], [0.0, 34.59899010907699]]","[[128.09423774015767, -132.6220868342513], [314.1948856407317, 137.99953534760934], [314.1948856407317, 172.59852545668636], [314.1948856407317, 480.2696684593394], [314.1948856407317, 514.8686585684164], [128.09423774015767, 514.8686585684164], [-160.85851323252888, 341.1148405193975], [-160.85851323252888, 172.59852545668642], [-160.85851323252888, 35.89422822845975], [-160.85851323252888, -132.6220868342513]]"
"[[0.0, 0.0], [288.95275097268654, 0.0], [288.95275097268654, 342.27013311173], [0.0, 168.51631506271104]]","[[0.0, 0.0], [288.95275097268654, 0.0], [288.95275097268654, 342.27013311173], [0.0, 168.51631506271104]]","[[128.09423774015767, -132.6220868342513], [417.0469887128442, 41.131731214767655], [417.0469887128442, 209.6480462774787], [417.0469887128442, 383.40186432649773], [417.0469887128442, 551.9181793892088], [128.09423774015767, 551.9181793892088], [-160.85851323252888, 378.1643613401899], [-160.85851323252888, 209.6480462774788], [-160.85851323252888, 35.89422822845975], [-160.85851323252888, -132.6220868342513]]"
"[[0.0, 0.0], [288.95275097268654, 0.0], [288.95275097268654, 342.27013311173], [0.0, 168.51631506271104]]","[[0.0, 0.0], [340.7399839060099, 0.0], [340.7399839060099, 86.3134399770556], [0.0, 0.0]]","[[128.09423774015767, -132.6220868342513], [468.8342216461676, -46.3086468571957], [468.8342216461676, 295.9614862545343], [128.09423774015767, 295.9614862545343], [-160.85851323252888, 122.20766820551532], [-160.85851323252888, 35.89422822845975], [-160.85851323252888, -46.308646857195725], [-160.85851323252888, -132.6220868342513]]"
"[[0.0, 0.0], [288.95275097268654, 0.0], [288.95275097268654, 342.27013311173], [0.0, 168.51631506271104]]","[[0.0, 0.0], [157.4096496975152, 0.0], [157.4096496975152, 71.65323021805594], [0.0, 71.65323021805594]]","[[-3.448863535013686, -132.6220868342513], [128.09423774015767, -132.6220868342513], [285.50388743767286, -132.6220868342513], [285.50388743767286, -60.96885661619535], [285.50388743767286, 209.64804627747864], [285.50388743767286, 281.3012764955346], [128.09423774015767, 281.3012764955346], [-160.85851323252888, 107.54745844651566], [-160.85851323252888, 35.89422822845975], [-160.85851323252888, -60.96885661619538], [-160.85851323252888, -132.6220868342513]]"
"[[0.0, 0.0], [288.95275097268654, 0.0], [288.95275097268654, 342.27013311173], [0.0, 168.51631506271104]]","[[0.0, 0.0], [180.778863342641, 36.29559070257833], [0.0, 36.29559070257833], [0.0, 0.0]]","[[19.92035011011211, -132.6220868342513], [128.09423774015767, -132.6220868342513], [308.87310108279866, -132.6220868342513], [308.87310108279866, -96.32649613167297], [308.87310108279866, 209.6480462774787], [308.87310108279866, 245.94363698005705], [128.09423774015767, 209.6480462774787], [-160.85851323252888, 35.89422822845975], [-160.85851323252888, -132.6220868342513]]"
"[[0.0, 0.0], [288.95275097268654, 0.0], [288.95275097268654, 342.27013311173], [0.0, 168.51631506271104]]","[[0.0, 0.0], [434.7674003983314, 88.52052454344987], [0.0, 177.04104908689973], [0.0, 0.0]]","[[128.09423774015767, -132.6220868342513], [128.09423774015767, 44.41896225264844], [128.09423774015767, 209.6480462774787], [128.09423774015767, 386.68909536437843], [-306.6731626581737, 298.1685708209285], [-595.6259136308602, 124.41475277190958], [-595.6259136308602, -44.10156229080147], [-160.85851323252888, -132.6220868342513]]"
"[[0.0, 0.0], [288.95275097268654, 0.0], [288.95275097268654, 342.27013311173], [0.0, 168.51631506271104]]","[[0.0, 0.0], [218.36079348304003, 0.0], [109.18039674152001, 368.1006799280001], [0.0, 0.0]]","[[128.09423774015767, -132.6220868342513], [237.27463448167765, 235.4785930937488], [237.27463448167765, 577.7487262054789], [18.91384099863768, 577.7487262054789], [-270.03890997404886, 403.9949081564599], [-270.03890997404886, 235.47859309374886], [-160.85851323252888, -132.6220868342513]]"
