"[[0.0, 0.0], [469.2168456336903, 265.8740998827764], [0.0, 265.8740998827764], [0.0, 0.0]]","[[0.0, 0.0], [469.2168456336903, 265.8740998827764], [0.0, 265.8740998827764], [0.0, 0.0]]","[[312.8112304224602, -177.24939992185094], [782.0280760561504, 88.62469996092548], [782.0280760561504, 354.49879984370193], [312.8112304224602, 354.49879984370193], [-156.4056152112301, 88.62469996092548], [-156.4056152112301, -177.24939992185094]]"
"[[0.0, 0.0], [469.2168456336903, 265.8740998827764], [0.0, 265.8740998827764], [0.0, 0.0]]","[[0.0, 0.0], [308.73957314697714, 0.0], [179.01634646880254, 56.76640530891533], [0.0, 56.76640530891533]]","[[22.61073125757244, -177.24939992185094], [491.8275768912627, 88.62469996092548], [491.8275768912627, 145.39110526984084], [183.08800374428552, 145.39110526984084], [22.61073125757241, 145.39110526984084], [-286.1288418894048, 145.39110526984084], [-286.1288418894048, -120.48299461293558], [-156.4056152112301, -177.24939992185094]]"
"[[0.0, 0.0], [469.2168456336903, 265.8740998827764], [0.0, 265.8740998827764], [0.0, 0.0]]","[[0.0, 0.0], [96.10532316720344, 0.0], [96.10532316720344, 243.73888964499136], [0.0, 243.73888964499136]]","[[-60.30029204402666, -177.24939992185094], [408.9165535896636, 88.62469996092548], [408.9165535896636, 332.3635896059169], [312.8112304224602, 332.3635896059169], [-60.30029204402672, 332.3635896059169], [-156.4056152112301, 332.3635896059169], [-156.4056152112301, 88.62469996092548], [-156.4056152112301, 66.48948972314045], [-156.4056152112301, -177.24939992185094]]"
"[[0.0, 0.0], [469.2168456336903, 265.8740998827764], [0.0, 265.8740998827764], [0.0, 0.0]]","[[0.0, 0.0], [205.84424614272362, 0.0], [205.84424614272362, 393.9881464331748], [0.0, 393.9881464331748]]","[[49.43863093149352, -177.24939992185094], [518.6554765651838, 88.62469996092548], [518.6554765651838, 482.6128463941003], [312.8112304224602, 482.6128463941003], [49.43863093149355, 482.6128463941003], [-156.4056152112301, 482.6128463941003], [-156.4056152112301, 216.73874651132385], [-156.4056152112301, 88.62469996092548], [-156.4056152112301, -177.24939992185094]]"
"[[0.0, 0.0], [469.2168456336903, 265.8740998827764], [0.0, 265.8740998827764], [0.0, 0.0]]","[[0.0, 0.0], [448.2822914015946, 0.0], [448.2822914015946, 63.85415394050743], [0.0, 97.82687621889889]]","[[312.8112304224602, 88.62469996092548], [312.8112304224602, 186.4515761798244], [-135.4710609791344, 186.4515761798244], [-156.4056152112301, 186.4515761798244], [-604.6879066128247, 186.4515761798244], [-604.6879066128247, 122.59742223931701], [-604.6879066128247, -79.42252370295202], [-604.6879066128247, -143.2766776434594], [-156.4056152112301, -177.24939992185094]]"
"[[0.0, 0.0], [469.2168456336903, 265.8740998827764], [0.0, 265.8740998827764], [0.0, 0.0]]","[[0.0, 0.0], [110.04620240960988, 0.0], [110.04620240960988, 302.7099712140466], [0.0, 0.0]]","[[312.8112304224602, 88.62469996092548], [422.85743283207006, 391.3346711749721], [312.8112304224602, 391.3346711749721], [-46.35941280162024, 391.3346711749721], [-156.4056152112301, 391.3346711749721], [-156.4056152112301, 125.46057129219562], [-156.4056152112301, 88.62469996092548], [-156.4056152112301, -177.24939992185094]]"
"[[0.0, 0.0], [469.2168456336903, 265.8740998827764], [0.0, 265.8740998827764], [0.0, 0.0]]","[[0.0, 0.0], [242.9239683054918, 0.0], [242.9239683054918, 292.1358575921786], [0.0, 292.1358575921786]]","[[86.5183530942617, -177.24939992185094], [555.7351987279519, 88.62469996092548], [555.7351987279519, 380.76055755310404], [312.8112304224602, 380.76055755310404], [86.51835309426167, 380.76055755310404], [-156.4056152112301, 380.76055755310404], [-156.4056152112301, 114.88645767032759], [-156.4056152112301, 88.62469996092548], [-156.4056152112301, -177.24939992185094]]"
"[[0.0, 0.0], [469.2168456336903, 265.8740998827764], [0.0, 265.8740998827764], [0.0, 0.0]]","[[0.0, 0.0], [108.2195934608542, 0.0], [54.1097967304271, 486.27925254742723], [0.0, 0.0]]","[[312.8112304224602, 88.62469996092548], [366.92102715288723, 574.9039525083527], [258.701433692033, 574.9039525083527], [-102.29581848080306, 574.9039525083527], [-210.5154119416573, 574.9039525083527], [-210.5154119416573, 309.02985262557627], [-156.4056152112301, -177.24939992185094]]"
"[[0.0, 0.0], [469.2168456336903, 265.8740998827764], [0.0, 265.8740998827764], [0.0, 0.0]]","[[0.0, 0.0], [184.35505425353318, 0.0], [92.17752712676659, 39.9783667847844], [0.0, 0.0]]","[[-64.22808808446351, -137.27103313706652], [404.9887575492268, 128.60306674570987], [220.63370329569364, 128.60306674570987], [-64.22808808446348, 128.60306674570987], [-248.58314233799666, 128.60306674570987], [-248.58314233799666, -137.27103313706655], [-156.4056152112301, -177.24939992185094]]"
"[[0.0, 0.0], [469.2168456336903, 265.8740998827764], [0.0, 265.8740998827764], [0.0, 0.0]]","[[0.0, 0.0], [37.727204789380465, 62.465276484506454], [0.0, 124.93055296901291], [0.0, 0.0]]","[[312.8112304224602, 88.62469996092548], [312.8112304224602, 213.5552529299384], [-156.4056152112301, 213.5552529299384], [-194.13282000061054, 151.08997644543197], [-194.13282000061054, -114.78412343734445], [-156.4056152112301, -177.24939992185094]]"
"[[0.0, 0.0], [308.73957314697714, 0.0], [179.01634646880254, 56.76640530891533], [0.0, 56.76640530891533]]","[[0.0, 0.0], [469.2168456336903, 265.8740998827764], [0.0, 265.8740998827764], [0.0, 0.0]]","[[183.92550161368936, -25.866943678932113], [344.40277410040255, -25.866943678932113], [653.1423472473797, -25.866943678932113], [653.1423472473797, 240.00715620384432], [523.4191205692051, 296.77356151275967], [344.40277410040255, 296.77356151275967], [-124.81407153328777, 30.89946162998324], [-124.81407153328777, -25.866943678932092]]"
"[[0.0, 0.0], [308.73957314697714, 0.0], [179.01634646880254, 56.76640530891533], [0.0, 56.76640530891533]]","[[0.0, 0.0], [308.73957314697714, 0.0], [179.01634646880254, 56.76640530891533], [0.0, 56.76640530891533]]","[[54.202274935514765, -25.866943678932113], [183.92550161368936, -25.866943678932113], [362.9418480824919, -25.866943678932113], [362.9418480824919, 30.899461629983218], [233.21862140431736, 87.66586693889855], [54.20227493551482, 87.66586693889855], [-75.52095174265978, 87.66586693889855], [-254.5372982114623, 87.66586693889855], [-254.5372982114623, 30.899461629983218], [-124.81407153328777, -25.866943678932113]]"
"[[0.0, 0.0], [308.73957314697714, 0.0], [179.01634646880254, 56.76640530891533], [0.0, 56.76640530891533]]","[[0.0, 0.0], [96.10532316720344, 0.0], [96.10532316720344, 243.73888964499136], [0.0, 243.73888964499136]]","[[-28.708748366084336, -25.866943678932113], [183.92550161368936, -25.866943678932113], [280.0308247808928, -25.866943678932113], [280.0308247808928, 217.87194596605926], [150.30759810271823, 274.6383512749746], [54.202274935514765, 274.6383512749746], [-28.708748366084308, 274.6383512749746], [-124.81407153328777, 274.6383512749746], [-124.81407153328777, 217.87194596605926], [-124.81407153328777, 30.89946162998321], [-124.81407153328777, -25.866943678932113]]"
