Fri Jul 10 18:47:28 2020,开始运行[序列正常] 初始利用率,0.6464124111182935
Fri Jul 10 18:47:29 2020,True,1485.12,0.6733462615815557,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[925.0, 727.6503105590061], [1255.0, 727.6503105590061], [1255.0, 917.6503105590061], [955.0, 837.6503105590061], [925.0, 727.6503105590061]], [[1065.12, 170.46857142857107], [1485.12, 170.46857142857107], [1435.12, 470.46857142857107], [1065.12, 360.46857142857107], [1065.12, 170.46857142857107]], [[675.0, 490.0], [925.0, 490.0], [925.0, 1000.0], [625.0, 790.0]], [[0.0, 230.0], [30.0, 340.0], [70.0, 560.0], [80.0, 610.0], [0.0, 590.0]], [[0.0, 649.3333333333334], [300.0, 729.3333333333334], [670.0, 839.3333333333334], [560.0, 939.3333333333334], [40.0, 869.3333333333334]], [[230.0, 0.0], [530.0, 210.0], [530.0, 700.0], [190.0, 700.0], [70.0, 420.0], [0.0, 230.0], [120.0, 100.0]], [[606.0, 0.0], [1126.0, 70.0], [1006.0, 200.0], [1076.0, 390.0], [636.0, 300.0], [616.0, 50.0]], [[530.0, 0.0], [610.0, 20.0], [630.0, 270.0], [650.0, 640.0], [530.0, 640.0], [530.0, 0.0]], [[917.8459627329194, 357.65031055900613], [1357.8459627329194, 447.65031055900613], [1077.8459627329194, 727.6503105590061], [937.8459627329194, 727.6503105590061], [917.8459627329194, 357.65031055900613]], [[1077.8459627329194, 727.6503105590061], [1357.8459627329194, 447.65031055900613], [1477.8459627329194, 727.6503105590061], [1077.8459627329194, 727.6503105590061]]]"
Fri Jul 10 18:47:31 2020,True,1425.7151999999999,0.7014023558141206,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[933.5605755008739, 810.0], [1263.560575500874, 810.0], [1263.560575500874, 1000.0], [963.5605755008739, 920.0], [933.5605755008739, 810.0]], [[987.1640383840888, 145.79937304075236], [1407.1640383840888, 145.79937304075236], [1357.1640383840888, 445.79937304075236], [987.1640383840888, 335.79937304075236], [987.1640383840888, 145.79937304075236]], [[573.8308457711443, 437.0149253731345], [823.8308457711443, 437.0149253731345], [823.8308457711443, 947.0149253731345], [523.8308457711443, 737.0149253731345], [573.8308457711443, 437.0149253731345]], [[0.0, 230.0], [30.0, 340.0], [70.0, 560.0], [80.0, 610.0], [0.0, 590.0]], [[0.0, 649.3333333333334], [300.0, 729.3333333333334], [670.0, 839.3333333333334], [560.0, 939.3333333333334], [40.0, 869.3333333333334]], [[230.0, 0.0], [530.0, 210.0], [530.0, 700.0], [190.0, 700.0], [70.0, 420.0], [0.0, 230.0], [120.0, 100.0], [230.0, 0.0]], [[537.1326904217065, 0.0], [1057.1326904217065, 70.0], [937.1326904217065, 200.0], [1007.1326904217065, 390.0], [567.1326904217065, 300.0], [547.1326904217065, 50.0], [537.1326904217065, 0.0]], [[823.8308457711443, 360.0], [903.8308457711443, 380.0], [923.8308457711443, 630.0], [943.8308457711443, 1000.0], [823.8308457711443, 1000.0], [823.8308457711443, 360.0]], [[909.7815083775351, 370.0872582182377], [1349.7815083775351, 460.0872582182377], [1069.7815083775351, 740.0872582182377], [929.7815083775351, 740.0872582182377], [909.7815083775351, 370.0872582182377]], [[1025.7151999999999, 810.0], [1305.7151999999999, 530.0], [1425.7151999999999, 810.0], [1025.7151999999999, 810.0]]]"
Fri Jul 10 18:47:39 2020,True,1439.9723519999998,0.6944577780337828,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[357.1428571428571, 0.0], [687.1428571428571, 0.0], [687.1428571428571, 190.0], [387.1428571428571, 110.0], [357.1428571428571, 0.0]], [[1019.9723519999998, 410.0], [1439.9723519999998, 410.0], [1389.9723519999998, 710.0], [1019.9723519999998, 600.0], [1019.9723519999998, 410.0]], [[580.0, 190.0], [830.0, 190.0], [830.0, 700.0], [530.0, 490.0], [580.0, 190.0]], [[0.0, 230.0], [30.0, 340.0], [70.0, 560.0], [80.0, 610.0], [0.0, 590.0]], [[0.0, 649.3333333333333], [300.0, 729.3333333333333], [670.0, 839.3333333333333], [560.0, 939.3333333333333], [40.0, 869.3333333333333], [0.0, 649.3333333333333]], [[230.0, 0.0], [530.0, 210.0], [530.0, 700.0], [190.0, 700.0], [70.0, 420.0], [0.0, 230.0], [120.0, 100.0], [230.0, 0.0]], [[910.0, 20.0], [1430.0, 90.0], [1310.0, 220.0], [1380.0, 410.0], [940.0, 320.0], [920.0, 70.0], [910.0, 20.0]], [[830.0, 0.0], [910.0, 20.0], [930.0, 270.0], [950.0, 640.0], [830.0, 640.0], [830.0, 0.0]], [[949.4594594594594, 630.0], [1389.4594594594594, 720.0], [1109.4594594594594, 1000.0], [969.4594594594594, 1000.0], [949.4594594594594, 630.0]], [[525.4471601432781, 1000.0], [805.4471601432781, 720.0], [925.4471601432781, 1000.0], [525.4471601432781, 1000.0]]]"
Fri Jul 10 18:47:43 2020,True,1454.3720755199997,0.6875819584492899,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[731.1395831688242, 345.5559728337771], [1061.1395831688242, 345.5559728337771], [1061.1395831688242, 535.5559728337771], [761.1395831688242, 455.5559728337771], [731.1395831688242, 345.5559728337771]], [[0.0, 700.0], [420.0, 700.0], [370.0, 1000.0], [0.0, 890.0], [0.0, 700.0]], [[1084.1999281583937, 26.698214326475863], [1334.1999281583937, 26.698214326475863], [1334.1999281583937, 536.6982143264759], [1034.1999281583937, 326.69821432647586], [1084.1999281583937, 26.698214326475863]], [[0.0, 230.0], [30.0, 340.0], [70.0, 560.0], [80.0, 610.0], [0.0, 590.0]], [[530.0, 393.918750655424], [830.0, 473.918750655424], [1200.0, 583.918750655424], [1090.0, 683.918750655424], [570.0, 613.918750655424], [530.0, 393.918750655424]], [[230.0, 0.0], [530.0, 210.0], [530.0, 700.0], [190.0, 700.0], [70.0, 420.0], [0.0, 230.0], [120.0, 100.0], [230.0, 0.0]], [[540.8892808454216, 610.0], [1060.8892808454216, 680.0], [940.8892808454216, 810.0], [1010.8892808454216, 1000.0], [570.8892808454216, 910.0], [550.8892808454216, 660.0], [540.8892808454216, 610.0]], [[1334.1999281583937, 181.05817706360108], [1414.1999281583937, 201.05817706360108], [1434.1999281583937, 451.0581770636011], [1454.1999281583937, 821.0581770636011], [1334.1999281583937, 821.0581770636011], [1334.1999281583937, 181.05817706360108]], [[520.0869515898769, 26.608604412724503], [960.0869515898769, 116.6086044127245], [680.0869515898769, 396.6086044127245], [540.0869515898769, 396.6086044127245], [520.0869515898769, 26.608604412724503]], [[1010.8892808454216, 1000.0], [1290.8892808454216, 720.0], [1410.8892808454216, 1000.0], [1010.8892808454216, 1000.0]]]"
Fri Jul 10 18:47:45 2020,True,1396.1971924991997,0.7162312067180104,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[401.66666666666663, 810.0], [731.6666666666666, 810.0], [731.6666666666666, 1000.0], [431.66666666666663, 920.0], [401.66666666666663, 810.0]], [[0.0, 700.0], [420.0, 700.0], [370.0, 1000.0], [0.0, 890.0], [0.0, 700.0]], [[1146.1971924991997, 0.0], [1396.1971924991997, 0.0], [1396.1971924991997, 510.0], [1096.1971924991997, 300.0], [1146.1971924991997, 0.0]], [[0.0, 230.0], [30.0, 340.0], [70.0, 560.0], [80.0, 610.0], [0.0, 590.0]], [[625.5246241575946, 384.0578019699326], [925.5246241575946, 464.0578019699326], [1295.5246241575946, 574.0578019699326], [1185.5246241575946, 674.0578019699326], [665.5246241575946, 604.0578019699326], [625.5246241575946, 384.0578019699326]], [[230.0, 0.0], [530.0, 210.0], [530.0, 700.0], [190.0, 700.0], [70.0, 420.0], [0.0, 230.0], [120.0, 100.0], [230.0, 0.0]], [[709.6666666666665, 610.0], [1229.6666666666665, 680.0], [1109.6666666666665, 810.0], [1179.6666666666665, 1000.0], [739.6666666666665, 910.0], [719.6666666666665, 660.0], [709.6666666666665, 610.0]], [[530.0, 170.0], [610.0, 190.0], [630.0, 440.0], [650.0, 810.0], [530.0, 810.0], [530.0, 170.0]], [[632.1710960384908, 0.0], [1072.1710960384908, 90.0], [792.1710960384908, 370.0], [652.1710960384908, 370.0], [632.1710960384908, 0.0]], [[745.989363560987, 416.1817324775039], [1025.989363560987, 136.18173247750389], [1145.989363560987, 416.1817324775039], [745.989363560987, 416.1817324775039]]]"
Fri Jul 10 18:47:48 2020,True,1340.3493047992317,0.7460741736645942,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[1010.3493047992317, 601.0007807568423], [1340.3493047992317, 601.0007807568423], [1340.3493047992317, 791.0007807568423], [1040.3493047992317, 711.0007807568423], [1010.3493047992317, 601.0007807568423]], [[59.090909090909065, 700.0], [479.09090909090907, 700.0], [429.09090909090907, 1000.0], [59.090909090909065, 890.0], [59.090909090909065, 700.0]], [[1090.3493047992317, 25.766544700410122], [1340.3493047992317, 25.766544700410122], [1340.3493047992317, 535.7665447004101], [1040.3493047992317, 325.7665447004101], [1090.3493047992317, 25.766544700410122]], [[0.0, 620.0], [30.0, 730.0], [70.0, 950.0], [80.0, 1000.0], [0.0, 980.0], [0.0, 620.0]], [[597.454687410335, 311.00078075684235], [897.454687410335, 391.00078075684235], [1267.454687410335, 501.00078075684235], [1157.454687410335, 601.0007807568423], [637.454687410335, 531.0007807568423], [597.454687410335, 311.00078075684235]], [[230.0, 0.0], [530.0, 210.0], [530.0, 700.0], [190.0, 700.0], [70.0, 420.0], [0.0, 230.0], [120.0, 100.0], [230.0, 0.0]], [[563.1318951194073, 0.0], [1083.1318951194073, 70.0], [963.1318951194073, 200.0], [1033.1318951194073, 390.0], [593.1318951194073, 300.0], [573.1318951194073, 50.0], [563.1318951194073, 0.0]], [[530.0, 360.0], [610.0, 380.0], [630.0, 630.0], [650.0, 1000.0], [530.0, 1000.0], [530.0, 360.0]], [[634.096376961073, 630.0], [1074.096376961073, 720.0], [794.096376961073, 1000.0], [654.096376961073, 1000.0], [634.096376961073, 630.0]], [[794.096376961073, 1000.0], [1074.096376961073, 720.0], [1194.096376961073, 1000.0], [794.096376961073, 1000.0]]]"

Fri Jul 10 18:48:57 2020,开始运行[序列正常] 初始利用率,0.6464124111182935
Fri Jul 10 18:48:57 2020,True,1485.12,0.6733462615815557,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[337.272727272727, 700.0], [667.272727272727, 700.0], [667.272727272727, 890.0], [367.272727272727, 810.0], [337.272727272727, 700.0]], [[1056.0313479623824, 145.79937304075236], [1476.0313479623824, 145.79937304075236], [1426.0313479623824, 445.79937304075236], [1056.0313479623824, 335.79937304075236]], [[692.8493894165535, 382.9036635006786], [942.8493894165535, 382.9036635006786], [942.8493894165535, 892.9036635006786], [642.8493894165535, 682.9036635006786], [692.8493894165535, 382.9036635006786]], [[0.0, 230.0], [30.0, 340.0], [70.0, 560.0], [80.0, 610.0], [0.0, 590.0]], [[0.0, 710.0], [300.0, 790.0], [670.0, 900.0], [560.0, 1000.0], [40.0, 930.0], [0.0, 710.0]], [[230.0, 0.0], [530.0, 210.0], [530.0, 700.0], [190.0, 700.0], [70.0, 420.0], [0.0, 230.0], [120.0, 100.0]], [[606.0, 0.0], [1126.0, 70.0], [1006.0, 200.0], [1076.0, 390.0], [636.0, 300.0], [616.0, 50.0]], [[530.0, 0.0], [610.0, 20.0], [630.0, 270.0], [650.0, 640.0], [530.0, 640.0], [530.0, 0.0]], [[941.7486233429127, 362.539491138323], [1381.7486233429127, 452.539491138323], [1101.7486233429127, 732.539491138323], [961.7486233429127, 732.539491138323], [941.7486233429127, 362.539491138323]], [[925.0, 1000.0], [1205.0, 720.0], [1325.0, 1000.0], [925.0, 1000.0]]]"
Fri Jul 10 18:49:01 2020,True,1499.9712,0.6666794669124314,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[[1095.7151999999999, 810.0], [1425.7151999999999, 810.0], [1425.7151999999999, 1000.0], [1125.7151999999999, 920.0], [1095.7151999999999, 810.0]], [[1027.8669872202577, 68.04298381119429], [1447.8669872202577, 68.04298381119429], [1397.8669872202577, 368.0429838111943], [1027.8669872202577, 258.0429838111943], [1027.8669872202577, 68.04298381119429]], [[687.1066570933999, 390.0], [937.1066570933999, 390.0], [937.1066570933999, 900.0], [637.1066570933999, 690.0], [687.1066570933999, 390.0]], [[0.0, 230.0], [30.0, 340.0], [70.0, 560.0], [80.0, 610.0], [0.0, 590.0]], [[0.0, 649.3333333333334], [300.0, 729.3333333333334], [670.0, 839.3333333333334], [560.0, 939.3333333333334], [40.0, 869.3333333333334], [0.0, 649.3333333333334]], [[230.0, 0.0], [530.0, 210.0], [530.0, 700.0], [190.0, 700.0], [70.0, 420.0], [0.0, 230.0], [120.0, 100.0]], [[507.8669872202578, 8.33734025322093], [1027.8669872202577, 78.33734025322093], [907.8669872202578, 208.33734025322093], [977.8669872202578, 398.33734025322093], [537.8669872202578, 308.33734025322093], [517.8669872202578, 58.33734025322093], [507.8669872202578, 8.33734025322093]], [[977.8669872202577, 360.0], [1057.8669872202577, 380.0], [1077.8669872202577, 630.0], [1097.8669872202577, 1000.0], [977.8669872202577, 1000.0], [977.8669872202577, 360.0]], [[1059.9712, 298.9279364252325], [1499.9712, 388.9279364252325], [1219.9712, 668.9279364252325], [1079.9712, 668.9279364252325], [1059.9712, 298.9279364252325]], [[1099.9712, 810.0], [1379.9712, 530.0], [1499.9712, 810.0], [1099.9712, 810.0]]]"
